都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
332038,33B0300019,岡山県,津山市,介護医療院サンホームつやま,カイゴイリョウインサンホームツヤマ,介護医療院,岡山県津山市田町２７,,35.063670200000000,133.999764300000040,0868-22-5104,0868-22-5105,1260005006692,医療法人西下病院,33B0300019,,,0,http://www.nishishita-hp.or.jp/,,,,
332038,33B0300027,岡山県,津山市,介護医療院かもの郷,カイゴイリョウインカモノサト,介護医療院,岡山県津山市加茂町中原６１番地,,35.176323658842755,134.052070118385270,0868-42-3133,0868-42-2059,4260005006707,医療法人慈恵会,33B0300027,,,40,https://www.jikeikai-net.or.jp,,,,
332054,33B0500014,岡山県,笠岡市,きのこエスポアール介護医療院,キノコエスポアールカイゴイリョウイン,介護医療院,岡山県笠岡市東大戸2908,,34.552796600000000,133.502424500000000,0865-63-0727,0865-63-5214,4260005004982,医療法人社団きのこ会,33B0500014,,,0,http://www.kinoko-group.jp/,,,,
332054,33B0500022,岡山県,笠岡市,介護医療院くじば苑,カイゴイリョウインクジバエン,介護医療院,岡山県笠岡市笠岡5102-15,,34.511792799999990,133.507423900000000,0865-62-5123,0865-62-2706,5260005004981,医療法人緑十字会,33B0500022,,,0,http://midorijujikai.or.jp/index.html,,,,
332071,33B0700010,岡山県,井原市,医療法人社団　菅病院　介護医療院,イリョウホウジンシャダン　スガビョウイン　カイゴイリョウイン,介護医療院,岡山県井原市井原町124,,34.597699400000000,133.463732400000000,0866–62–2831,0866–62–6301,5260005005154,医療法人社団菅病院,33B0700010,,,0,https://sugahospital.jp/,,,,
332097,33B0900016,岡山県,高梁市,医療法人慶真会大杉病院介護医療院,イリョウホウジンケイシンカイオオスギビョウインカイゴイリョウイン,介護医療院,岡山県高梁市柿木町28-1,,34.796078000000000,133.617394400000000,0866-22-5155,0866-22-1535,2260005005818,医療法人慶真会,33B0900016,,,,http://www.oosugi-hospital.or.jp/,,,,
332097,33B0900024,岡山県,高梁市,高梁中央介護医療院,タカハシチュウオウカイゴイリョウイン,介護医療院,岡山県高梁市南町53,,34.787824500000000,133.612275900000000,0866-22-3636,0866-22-0536,6260005005822,医療法人清梁会,33B0900024,,,0,http://seiryoukai.jp,,,,
332143,33B3400030,岡山県,真庭市,介護医療院わたぼうし,カイゴイリョウインワタボウシ,介護医療院,岡山県真庭市本郷1819番地,,35.083829100000000,133.689051400000000,0867-44-3161,0867-44-5331,1260005008342,医療法人　美甘会,33B3400030,,,0,http://www.katsuyama⁻hp.or.jp,,,,
332143,33B3400048,岡山県,真庭市,介護医療院clinicSHIRO,カイゴイリョウイン　クリニック　シロ,介護医療院,岡山県真庭市下河内3142-2,,35.030867900000000,133.786061500000000,0867552121,0857552124,4260005008208,医療法人ＳＨＩＲＯ,33B3400048,,,,,,,,
332143,33B3400055,岡山県,真庭市,介護医療院　わかば,カイゴイリョウイン　ワカバ,介護医療院,岡山県真庭市下河内314-2,,35.036079600000015,133.782693500000000,0867552121,0867552124,4260005008208,医療法人ＳＨＩＲＯ,33B3400055,,,,,,,,
332151,33B3700025,岡山県,美作市,介護医療院田尻病院,カイゴイリョウインタジリビョウイン,介護医療院,岡山県美作市明見550番地の1,,35.015831800000020,134.145879600000030,0868-72-0380,0868-72-4406,7260005007355,医療法人三水会,33B3700025,,,0,https://www.tajirihp.or.jp,,,,
332151,33B3700017,岡山県,美作市,介護医療院美作中央病院,カイゴイリョウインミマサカチュウオウビョウイン,介護医療院,明見357-1,,35.013359700000000,134.146763999999960,0868-72-0461,0868-72-2610,1260005007360,医療法人美風会,33B3700017,,,0,,,,,
333468,33B2300017,岡山県,和気町,北川病院介護医療院,キタガワビョウインカイゴイリョウイン,介護医療院,岡山県和気郡和気町和気277,,34.802160200000010,134.144210199999970,0869-93-1141,0869-93-1200,7260005007801,医療法人紀典会,33B2300017,,,,http://www.kitagawa-hp.jp/,,,,
334235,33B2600010,岡山県,早島町,医療法人木村医院,イリョウホウジン　キムライイン,介護医療院,岡山県都窪郡早島町早島1469番地1,,34.602409800000000,133.825332500000000,086-482-0028,086-480-1160,8260005004392,医療法人木村医院,33B2600010,,,0,,,,,
334456,33B2700018,岡山県,里庄町,国定病院介護医療院,クニサダビョウインカイゴイリョウイン,介護医療院,岡山県浅口郡里庄町大字浜中９３番地１４１,,34.496838400000020,133.532232700000000,0865-64-3213,0865-64-3299,2260005005033,医療法人萌生会国定病院,33B2700018,,,,https://hoseikai.jp/,,,,
336815,33B3900013,岡山県,吉備中央町,介護医療院ルミエール,カイゴイリョウインルミエール,介護医療院,岡山県加賀郡吉備中央町宮地３３３６番地１５吉備高原ルミエール病院,吉備高原ルミエール病院,34.773250000000000,133.680066200000050,０８６６-５５-５３３１,０８６６-５５-５３３５,3260005002624,医療法人社団吉美会　吉備高原ルミエール病院,33B3900013,,,0,http://www.kibi.ne.jp/~rumihp/,,,,
341029,34B0100012,広島県,広島市東区,山﨑病院介護医療院,ヤマサキビョウインカイゴイリョウイン,介護医療院,広島県広島市東区上温品1丁目24-9,,34.421657100000000,132.512370100000000,082-280-1234,082-289-0866,9240005001309,医療法人たかまさ会,34B0100012,,,0,https://takamasa.or.jp/,,,,
341029,34B0100038,広島県,広島市東区,槙坪病院　介護医療院,マキツボビョウイン　カイゴイリョウイン,介護医療院,広島県広島市東区光町一丁目１４番２号,,34.398885100000000,132.480167700000000,082－263－5788,082－263－5820,,,34B0100038,,,,http://www.makitsubo-h.net/,,,,
341029,34B0100046,広島県,広島市東区,戸坂外科医院介護医療院,ヘサカゲカイインカイゴイリョウイン,介護医療院,広島県広島市東区戸坂千足二丁目５番１６号,,34.437988300000000,132.485076800000000,082-220-0050,082-220-0636,2240005001091,医療法人社団アイオワ,34B0100046,,,0,http://www.hesaka-geka.jp/,,,,
341037,34B0100020,広島県,広島市南区,広島シーサイド病院介護医療院,ヒロシマシーサイドビョウインカイゴイリョウイン,介護医療院,広島県広島市南区元宇品町26番20号,,34.348572700000000,132.459085500000000,082-255-1010,082-255-6826,4250005002054,医療法人和同会,34B0100020,,,0,http://www.ss.wadoukai.jp/,,,,
341045,34B0200036,広島県,広島市西区,力田病院すずがみね介護医療院,リキタビョウインスズガミネカイゴイリョウイン,介護医療院,広島県広島市西区鈴が峰町14番20号,,34.382170200000026,132.397127200000030,082-277-2101,082-277-2108,9240005001184,医療法人社団玉章会,34B0200036,,,0,https://www.gyokushokai1996.com/kaigo.html,,,,
341045,34B0200028,広島県,広島市西区,長崎病院介護医療院,ナガサキビョウインカイゴイリョウイン,介護医療院,広島県広島市西区横川新町３番１１号,,34.409169600000000,132.446957800000060,０８２－２０８－５８０１,０８２－２０８－５８２１,3240005001207,医療法人厚生堂,34B0200028,,,0,http://www.nagasaki-hp.jp,,,,
341053,34B0200051,広島県,広島市安佐南区,介護医療院コムラ,カイゴイリョウインコムラ,介護医療院,広島県広島市安佐南区相田1-16-29,,34.469775900000000,132.456929300000000,082-872-2151,082-872-2152,1240005014771,医療法人　コムラ病院,34B0200051,,,0,https://www.komura-hosp.com/,,,,
341088,34B0200010,広島県,広島市佐伯区,介護医療院ひいろ,カイゴイリョウインヒイロ,介護医療院,広島県広島市佐伯区坪井三丁目８１８番地の１,,34.382272300000000,132.334652799999960,082-943-7616,082-923-7179,9240005001390,医療法人ピーアイエー,34B0200010,,,0,http://www.pia-gr.or.jp/pia/hiiro/,,,,
341088,34B0200044,広島県,広島市佐伯区,広島グリーンヒル病院介護医療院,ヒロシマグリーンヒルビョウインカイゴイリョウイン,介護医療院,広島県広島市佐伯区五日市町下河内188-6広島グリーンヒル病院介護医療院　6階・7階・8階,広島グリーンヒル病院介護医療院　6階・7階・8階,34.408004700000010,132.353296500000000,082-929-1110,082-927-2225,4250005002054,医療法人　和同会,34B0200044,,,0,http://www.gh.wadoukai.jp,,,,
341088,34B0200069,広島県,広島市佐伯区,桧田病院介護医療院,ヒノキダビョウインカイゴイリョウイン,介護医療院,広島県広島市佐伯区五日市中央一丁目１番32号,,34.373928100000010,132.355713400000000,082-923-1116,082-921-5599,2240005001372,医療法人社団初仁会,34B0200069,,,0,http://www.hinokida.com,,,,
342025,34B0500047,広島県,呉市,マッターホルン介護医療院,マッターホルンカイゴイリョウイン,介護医療院,広島県呉市中通一丁目５番２５号,,34.242250500000000,132.562566700000000,0823-22-6868,0823-22-6870,4240005006147,医療法人　エム・エム会,34B0500047,,,,http://www.matterhorn-hospital.jp/,,,,
342025,34B0500021,広島県,呉市,医療法人社団有信会呉記念病院介護医療院,イリョウホウジンシャダンユウシンカイクレキネンビョウインカイゴイリョウイン,介護医療院,広島県呉市郷原町2379番地42号,,34.305693400000040,132.651979200000000,0823-70-3200,0823-70-3211,1240005006141,医療法人社団有信会,34B0500021,,,,https://www.kurekinen.jp,,,,
342025,34B0500013,広島県,呉市,介護医療院グリーン三条,カイゴリリョウイングリーンサンジョウ,介護医療院,広島県呉市三条1丁目3番14号,,34.245672495370010,132.552384504368520,0823-23-0303,0823-23-0642,6240005006129,医療法人社団中川会,34B0500013,,,0,http://nakagawakai.jp/publics/index/69/,,,,
342025,34B0500039,広島県,呉市,介護医療院住吉浜,カイゴイリョウインスミヨシハマ,介護医療院,広島県呉市下蒲刈町下島小地蔵２４９８番地,,34.182937339081880,132.678935295462250,0823-65-2345,0823-65-3102,6240005006079,一般財団法人広島結核予防協会,34B0500039,,,0,https://www.sumiyoshihama-hospital.com/,,,,
342025,34B0500054,広島県,呉市,呉芸南病院介護医療院,クレゲイナンビョウインカイゴイリョウイン,介護医療院,広島県呉市阿賀中央6丁目7番24号,,34.237497600000000,132.598480700000000,0823-72-1155,0823-71-8066,,,34B0500054,,,,,,,,
342033,34B0700019,広島県,竹原市,安田介護医療院,ヤスダカイゴイリョウイン,介護医療院,広島県竹原市下野町3136番地,,34.352673600000000,132.900398900000030,0846-22-6173,0846-22-6021,5240005010313,医療法人　社団　仁慈会,34B0700019,,,,http://www.yasudabyouin.com/,,,,
342041,34B0900015,広島県,三原市,社会医療法人里仁会　介護医療院仁生苑,シャカイイリョウホウジンリジンカイ　カイゴイリョウインジンセイエン,介護医療院,広島県三原市皆実3丁目3-28,,34.391473100000000,133.066237799999950,0848-64-4111,0848-62-0230,3240005011841,社会医療法人里仁会,34B0900015,,,,http://www.rijinen.jp/,,,,
342041,34B0900023,広島県,三原市,社会医療法人　里仁会　介護医療院　白龍湖,シャカイイリョウホウジン　リジンカイ　カイゴイリョウイン　ハクリュウコ,介護医療院,広島県三原市大和町和木１５０４－１,,34.511342800000000,132.922797800000000,0847－34－1218,0847－34－1219,3240005011841,社会医療法人里仁会,34B0900023,,,0,http://rijinkai.or.jp/,,,,
342041,34B0900031,広島県,三原市,医療法人仁康会本郷中央病院介護医療院,イリョウホウジンジンコウカイホンゴウチュウオウビョウインカイゴイリョウイン,介護医療院,広島県三原市下北方1-7-30医療法人仁康会本郷中央病院介護医療院,医療法人仁康会本郷中央病院介護医療院,34.406338500000000,132.975252700000000,0848-86-6780,0848-86-4564,6240005011839,医療法人仁康会,34B0900031,,,0,http://www.jinkokai.jp/hongou/index.php,,,,
342050,34B1100029,広島県,尾道市,ながい介護医療院,ナガイカイゴイリョウイン,介護医療院,広島県尾道市瀬戸田町瀬戸田349-7,,34.303053300000000,133.085754200000000,0845-27-0020,0845-27-0026,,医療法人社団回生会永井医院,34B1100029,,,,,,,,
342050,34B1100037,広島県,尾道市,介護医療院　よしはら内科外科リハビリテーションクリニック,カイゴイリョウイン　ヨシハラナイカゲカリハビリテーションクリニック,介護医療院,広島県尾道市向東町８６８１－１,,34.399733400000000,133.221217700000040,0848-45-0007,0848-45-0006,9240005010680,医療法人吉原胃腸科外科,34B1100037,,,,https://www.yoshiharamedicalgroup.com/,,,,
342050,34B1100045,広島県,尾道市,山本病院介護医療院,ヤマモトビョウインカイゴイリョウイン,介護医療院,広島県尾道市高須町７３５番地,,34.437704545554310,133.232166164418030,0848-46-0634,0848-47-1388,7240005015095,医療法人高須会,34B1100045,,,37,http://www.yamamoto-hospital.jp,,,,
342076,34B1500012,広島県,福山市,介護医療院　灯り,カイゴイリョウイン　アカリ,介護医療院,広島県福山市赤坂町赤坂1313神原病院　4階,神原病院　4階,34.471886700000000,133.302940200000000,084-951-1012,084-951-1987,7240005007737,社会医療法人定和会,34B1500012,,,,https://kambara-hp.sakura.ne.jp/akari.html,,,,
342076,34B1500038,広島県,福山市,福山回生病院介護医療院,フクヤマカイセイビョウインカイゴイリョウイン,介護医療院,広島県福山市引野町５丁目９番２１号,,34.493163000000000,133.403970200000000,084-941-0665,084-943-6929,4240005007847,医療法人村上会,34B1500038,,,,http://www.fukuyama-kaisei.jp,,,,
342076,34B1500020,広島県,福山市,介護医療院みしま,カイゴイリョウインミシマ,介護医療院,広島県福山市新市町宮内186-5,,34.569169600000000,133.274559900000000,0847-51-2103,0847-52-7465,4240005009075,医療法人三島医院,34B1500020,,,,https://mishima-iin.com,,,,
342076,34B1500061,広島県,福山市,介護医療院くすもと,カイゴイリョウインクスモト,介護医療院,広島県福山市曙町三丁目19番18号,,34.470377400000000,133.397056500000000,084-954-3030,084-954-9085,5240005007747,医療法人蒼生会,34B1500061,,,40,https://kusumoto.or.jp/guide/support/ward/,,,,
