都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,介護サービス事業所名称,介護サービス事業所名称_カナ,実施サービス,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,備考
山口県,,山口県,,生活介護事業所いこい,セイカツカイゴジギョウショイコイ,通所介護,山陽小野田市有帆1494－5,,34.025677,131.208725,0836-39-7352,,0836-81-4177,,株式会社福祉の郷,3571601008,,,20名,,
山口県,,山口県,,デイサービス康友,デイサービスコウユウ,通所介護,山陽小野田市郡415－3,,34.047832,131.16925,0836-39-1711,,0836-39-1712,,有限会社介護サービス康友,3571601016,,,25名,,
山口県,,山口県,,ＩＭＬデイサービス ヴィブレ,ＩＭＬデイサービス　ヴィブレ,通所介護,山陽小野田市埴生2138－1,,34.045429,131.077774,0836-38-8477,,0836-38-8478,,株式会社インマイライフ,3571601057,,,27名,,
山口県,,山口県,,デイサービスセンターであいの里,デイサービスセンターデアイノサト,通所介護,山陽小野田市山野井1840－5,,34.067146,131.12851,0836-72-1320,,0836-39-8986,,合同会社ＳＬＯＷ,3571601065,,,25名,,
山口県,,山口県,,恵光苑デイサービスセンター,ケイコウエンデイサービスセンター,通所介護,長門市東深川10062－27,,34.37117,131.186829,0837-22-5888,,0837-27-0288,,社会福祉法人 新永福祉会,3571100092,,,28名,,
山口県,,山口県,,へき楽園デイサービスセンター,ヘキラクエンデイサービスセンター,通所介護,長門市日置上3114,,34.391991,131.133804,0837-37-4177,,0837-37-4188,,社会福祉法人 へき寿会,3578000113,,,25名,,
山口県,,山口県,,養寿苑デイサービスセンター,ヨウジュエンデイサービスセンター,通所介護,長門市油谷向津具上10344,,34.416718,130.993225,0837-34-1577,,0837-34-0170,,社会福祉法人 同心会,3578000147,,,30名,,
山口県,,山口県,,デイサービスセンター明和苑,デイサービスセンターメイワエン,通所介護,長門市三隅中1811,,34.366657,131.270081,0837-43-0574,,0837-43-1053,,社会福祉法人 明和会,3578000162,,,20名,,
山口県,,山口県,,デイサービスセンターしあわせ長門,デイサービスセンターシアワセナガト,通所介護,長門市東深川1321－1,,34.370918,131.181305,0837-22-8556,,0837-22-4340,,社会福祉法人 長門市社会福祉協議会,3571100167,,,30名,,
山口県,,山口県,,清風ポラリスデイサービスセンター,セイフウポラリスデイサービスセンター,通所介護,長門市三隅中326,,34.358665,131.253769,0837-42-1000,,0837-43-1601,,社会福祉法人 清風会,3571100266,,,27名,,
山口県,,山口県,,きんさい家,キンサイヤ,通所介護,長門市三隅下1295－1,,34.363853,131.223495,0837-43-2882,,0837-43-2880,,株式会社 きんさい家,3571100415,,,10名,,
山口県,,山口県,,花笑デイサービス,ハナエデイサービス,通所介護,長門市西深川338－1,,34.366936,131.169418,0837-27-0025,,0837-27-0026,,有限会社 にこにこサービス,3571100555,,,25名,,
山口県,,山口県,,リハビリ型デイサービス かなで,リハビリガタデイサービス カナデ,通所介護,長門市油谷河原1444,,34.367596,131.047333,0837-32-2300,,0837-32-2301,,合同会社 縁,3571100571,,,21名,,
山口県,,山口県,,すさ苑デイサービスセンター,スサエンデイサービスセンター,通所介護,萩市須佐1378－1,,34.62389,131.623734,08387-6-3146,,08387-6-3148,,社会福祉法人 寿幸会,3578100160,,,25名,,
山口県,,山口県,,紫福園デイサービスセンター,シブキエンデイサービスセンター,通所介護,萩市紫福6606－1,,34.473858,131.522369,0838-53-0231,,0838-53-0232,,社会福祉法人 紫雲会,3578100228,,,20名,,
山口県,,山口県,,むつみ園デイサービスセンター,ムツミエンデイサービスセンター,通所介護,萩市吉部上3301－1,,34.444626,131.588745,08388-6-0301,,08388-6-0302,,社会福祉法人 紫雲会,3578100251,,,30名,,
山口県,,山口県,,阿北苑デイサービスセンター,アホクエンデイサービスセンター,通所介護,萩市上小川東分1406,,34.579548,131.673279,08387-4-0261,,08387-4-0262,,社会福祉法人 阿北福祉会,3578100293,,,30名,,
山口県,,山口県,,デイサービスセンターオアシスはぎ園,デイサービスセンターオアシスハギオン,通所介護,萩市大井1689－13,,34.468403,131.458984,0838-28-5166,,0838-28-5167,,社会福祉法人山口県社会福祉事業団,3570400253,,,30名,,
山口県,,山口県,,萩市須佐デイサービスセンターやまびこ,ハギシスサデイサービスセンターヤマビコ,通所介護,萩市弥富下3998,,34.537964,131.647446,08387-8-2000,,08387-8-5588,,社会福祉法人 萩市社会福祉事業団,3570400329,,,(1) 30名、(2) 10名,,
山口県,,山口県,,萩市デイサービスセンターかがやき,ハギシデイサービスセンターカガヤキ,通所介護,萩市椿3460－2,,34.397156,131.393066,0838-24-4111,,0838-24-4112,,社会福祉法人萩市社会福祉事業団,3570400386,,,45名,,
山口県,,山口県,,萩市デイサービスセンターさんみ苑,ハギシデイサービスセンターサンミエン,通所介護,萩市三見3852－1,,34.387905,131.340515,0838-27-5000,,0838-27-0888,,社会福祉法人 ふたば園,3570400428,,,50名,,
山口県,,山口県,,萩市中津江デイサービスセンターなごみ,ハギシナカツエデイサービスセンターナゴミ,通所介護,萩市椿東315－6,,34.395485,131.41539,0838-24-1753,,0838-22-1100,,社会福祉法人 萩市社会福祉事業団,3570400394,,,40名,,
山口県,,山口県,,田町診療所 デイサービスセンター 暖家,タマチシンリョウジョ デイサービスセンター ダンケ,通所介護,萩市下五間町49,,34.413376,131.401505,0838-26-3925,,0838-21-7456,,医療法人社団 田町診療所,3570400469,,,(1) 25名、(2) 10名、(3) 10名,,
山口県,,山口県,,医療法人社団裕嵩会波多野医院タンポポ,イリョウホウジンシャダンユウコウカイハタノイインタンポポ,通所介護,萩市堀内247－5,,34.413555,131.389023,0838-24-2800,,0838-25-5988,,医療法人 社団 裕嵩会,3570400535,,,35名,,
山口県,,山口県,,萩市無田ヶ原口デイサービスセンターおとずれ,ハギシムタガハラクチデイサービスセンターオトズレ,通所介護,萩市椿東3143－1,,34.422577,131.413895,0838-24-1294,,0838-22-5536,,社会福祉法人萩市社会福祉事業団,3570400576,,,40名,,
山口県,,山口県,,デイサービスセンター 椿の郷,デイサービスセンター　ツバキノサト,通所介護,萩市椿東6030－13,,34.426121,131.413086,0838-21-7215,,0838-21-7218,,医療法人水の木会,3570400709,,,30名,,
山口県,,山口県,,ラウレアたまがわ,ラウレアタマガワ,通所介護,萩市下田万袴田2412－1,,34.648438,131.676773,08387-2-1030,,08387-2-1031,,株式会社 ラウレア・ジャパン,3570400766,,,30名,,
山口県,,山口県,,デイサービスセンターのどか,デイサービスセンターノドカ,通所介護,萩市下田万袴田2417－1,,34.648438,131.676773,0838-73-0006,,0838-72-1720,,ケアサポートいわみ株式会社,3570400840,,,30名,,
山口県,,山口県,,かしまリハビリステーション,カシマリハビリステーション,通所介護,萩市唐樋町20－3,,34.410397,131.402725,0838-21-7715,,0838-21-7725,,株式会社ａｒｔ ｏｆ ｌｉｆｅ,3570400873,,,20名,,
山口県,,山口県,,グッドタイムクラブ・グランド萩,グッドタイムクラブ・グランドハギ,通所介護,萩市古萩町25,,34.416767,131.403442,0838-22-9000,,0838-22-9015,,社会福祉法人 創生会,3570400899,,,(1) 75名、(2) 35名,,
山口県,,山口県,,ＪＡデイサービス萩,ＪＡデイサービスハギ,通所介護,萩市椿3032,,34.398888,131.400803,0838-24-0155,,0838-24-0156,,ＪＡ協同サポート山口株式会社,3570400949,,,35名,,
山口県,,山口県,,老人保健施設桜の園,ロウジンホケンシセツサクラノソノ,通所リハビリテーション,岩国市下342－1,,34.169106,132.095917,0827-47-3100,,0827-47-3210,,医療法人 新生会,3550880003,,,40名,,
山口県,,山口県,,老人保健施設なんわ荘,ロウジンホケンシセツナンワソウ,通所リハビリテーション,岩国市尾津町5－7－30,,34.132225,132.209656,0827-34-0100,,0827-32-8949,,医療法人 南和会,3550880011,,,67名,,
山口県,,山口県,,老人保健施設ふれんず,ロウジンホケンシセツフレンズ,通所リハビリテーション,岩国市今津町1－11－23,,34.166946,132.220749,0827-21-5150,,0827-21-5133,,医療法人社団 まりふ会,3550880029,,,(1) 65名、(2) 15名、(3) 15名,,
山口県,,山口県,,医療法人 南和会 老人保健施設 みどり荘,イリョウホウジン　ナンワカイ　ロウジンホケンシセツ　ミドリソウ,通所リハビリテーション,岩国市由宇町千鳥ケ丘1－1－1,,34.037174,132.213593,0827-63-1141,,0827-63-1142,,医療法人 南和会,3557280009,,,60名,,
山口県,,山口県,,老人保健施設くが,ロウジンホケンシセツクガ,通所リハビリテーション,岩国市玖珂町3813－6,,34.100464,132.092773,0827-82-0500,,0827-82-0736,,社会福祉法人 高森福祉会,3557280017,,,(1) 17名、(2) 12名、(3) 12名,,
山口県,,山口県,,老人保健施設ケアホーム山口,ロウジンホケンシセツケアホームヤマグチ,通所リハビリテーション,岩国市玖珂町11361,,34.100464,132.092773,0827-81-1155,,0827-81-1156,,医療法人 山口平成会,3557280025,,,50名,,
山口県,,山口県,,岩国市錦介護老人保健施設あさぎりの郷,イワクニシニシキカイゴロウジンホケンシセツアサギリノゴウ,通所リハビリテーション,岩国市錦町広瀬705,,34.274345,131.921814,0827-71-1111,,0827-71-1112,,社会福祉法人 錦福祉会,3550880045,,,18名,,
山口県,,山口県,,老人保健施設まつかぜ,ロウジンホケンシセツマツカゼ,通所リハビリテーション,柳井市余田3718,,33.958447,132.067291,0820-23-3370,,0820-23-3595,,医療法人 松栄会,3551280005,,,40名,,
山口県,,山口県,,介護老人保健施設 ケアセンターゆうわ,カイゴロウジンホケンシセツ ケアセンターユウワ,通所リハビリテーション,柳井市伊保庄字近長浜1－4,,33.930088,132.116165,0820-27-6001,,0820-27-0800,,社会福祉法人 恒和会,3551280013,,,60名,,
山口県,,山口県,,周防大島町立介護老人保健施設さざなみ苑,スオウオオシマチョウリツカイゴロウジンホケンシセツサザナミエン,通所リハビリテーション,大島郡周防大島町西安下庄3920－17,,33.893017,132.263794,0820-77-1212,,0820-77-1563,,周防大島町,3557180027,,,10名,,
山口県,,山口県,,周防大島町立介護医療院やすらぎ苑,スオウオオシマチョウリツカイゴイリョウインヤスラギエン,通所リハビリテーション,大島郡周防大島町小松124－2,,33.93969,132.193604,0820-74-5555,,0820-74-3890,,周防大島町,35B7100014,,,10名,,
山口県,,山口県,,老人保健施設そよかぜ,ロウジンホケンシセツソヨカゼ,通所リハビリテーション,熊毛郡田布施町宿井414－5,,33.973915,132.020782,0820-51-2100,,0820-51-2102,,医療法人 松栄会,3557380015,,,25名,,
山口県,,山口県,,介護老人保健施設 なでしこ,カイゴロウジンホケンシセツ ナデシコ,通所リハビリテーション,熊毛郡平生町平生村895,,33.945328,132.07637,0820-57-3800,,0820-56-8181,,医療法人 松栄会,3557380023,,,20名,,
山口県,,山口県,,老人保健施設成幸苑,ロウジンホケンシセツセイコウエン,通所リハビリテーション,下松市新川2－1－1,,34.009037,131.863144,0833-41-7577,,0833-44-8121,,医療法人 成幸会,3550780005,,,16名,,
山口県,,山口県,,介護老人保健施設ふくしの里,カイゴロウジンホケンシセツフクシノサト,通所リハビリテーション,下松市生野屋南1－10－1,,34.032719,131.876617,0833-45-3360,,0833-45-3361,,社会医療法人 同仁会,3550780013,,,24名,,
山口県,,山口県,,介護老人保健施設しまた川苑,カイゴロウジンホケンシセツシマタガワエン,通所リハビリテーション,光市島田5－3－2,,33.980576,131.940109,0833-77-3000,,0833-77-3001,,医療法人 愛命会,3551080009,,,40名,,
山口県,,山口県,,ナイスケア まほろば,ナイスケア マホロバ,通所リハビリテーション,光市岩田2477,,33.981529,131.998886,0820-49-1111,,0820-49-1112,,光市,3551080017,,,30名,,
山口県,,山口県,,独立行政法人地域医療機能推進機構徳山中央病院附属介護老人保健施設,ドクリツギョウセイホウジンチイキイリョウキノウスイシンキコウトクヤマチュウオウビョウインフゾクカイゴロウジンホケンシセツ,通所リハビリテーション,周南市孝田町1－1,,34.047676,131.83287,0834-28-8686,,0834-29-3916,,独立行政法人地域医療機能推進機構,3550580009,,,30名,,
山口県,,山口県,,老人保健施設ひまわり苑,ロウジンホケンシセツヒマワリエン,通所リハビリテーション,周南市新地3－5－1,,34.068966,131.788528,0834-21-1000,,0834-31-5520,,医療法人社団 高橋内科,3550580017,,,50名,,
